pixelID x y
1184 2 11.5
1185 2.5 11.5
1186 3 11.5
1187 3.5 11.5
1188 4 11.5
1189 4.5 11.5
1190 5 11.5
1191 5.5 11.5
1192 6 11.5
1193 6.5 11.5
1194 7 11.5
1195 7.5 11.5
1196 8 11.5
1197 8.5 11.5
1198 -0.5 11.5
1199 -1 11.5
1200 -1.5 11.5
1201 -2 11.5
1202 -2.5 11.5
1203 -3 11.5
1204 -3.5 11.5
1205 -4 11.5
1206 -4.5 11.5
1207 -5 11.5
1208 -5.5 11.5
1209 -6 11.5
1210 -6.5 11.5
1211 -7 11.5
1212 -7.5 11.5
1213 -8 11.5
1214 -8.5 11.5
1215 0 12
1216 0.5 12
1217 1 12
1218 1.5 12
1219 2 12
1220 2.5 12
1221 3 12
1222 3.5 12
1223 4 12
1224 4.5 12
1225 5 12
1226 5.5 12
1227 6 12
1228 6.5 12
1229 7 12
1230 7.5 12
1231 8 12
1232 -0.5 12
1233 -1 12
1234 -1.5 12
1235 -2 12
1236 -2.5 12
1237 -3 12
1238 -3.5 12
1239 -4 12
1240 -4.5 12
1241 -5 12
1242 -5.5 12
1243 -6 12
1244 -6.5 12
1245 -7 12
1246 -7.5 12
1247 -8 12
1248 0 12.5
1249 0.5 12.5
1250 1 12.5
1251 1.5 12.5
1252 2 12.5
1253 2.5 12.5
1254 3 12.5
1255 3.5 12.5
1256 4 12.5
1257 4.5 12.5
1258 5 12.5
1259 5.5 12.5
1260 6 12.5
1261 6.5 12.5
1262 7 12.5
1263 -0.5 12.5
1264 -1 12.5
1265 -1.5 12.5
1266 -2 12.5
1267 -2.5 12.5
1268 -3 12.5
1269 -3.5 12.5
1270 -4 12.5
1271 -4.5 12.5
1272 -5 12.5
1273 -5.5 12.5
1274 -6 12.5
1275 -6.5 12.5
1276 -7 12.5
1277 0 13
1278 0.5 13
1279 1 13
1280 1.5 13
1281 2 13
1282 2.5 13
1283 3 13
1284 3.5 13
1285 4 13
1286 4.5 13
1287 5 13
1288 5.5 13
1289 6 13
1290 -0.5 13
1291 -1 13
1292 -1.5 13
1293 -2 13
1294 -2.5 13
1295 -3 13
1296 -3.5 13
1297 -4 13
1298 -4.5 13
1299 -5 13
1300 -5.5 13
1301 -6 13
1302 0 13.5
1303 0.5 13.5
1304 1 13.5
1305 1.5 13.5
1306 2 13.5
1307 2.5 13.5
1308 3 13.5
1309 3.5 13.5
1310 4 13.5
1311 4.5 13.5
1312 5 13.5
1313 -0.5 13.5
1314 -1 13.5
1315 -1.5 13.5
1316 -2 13.5
1317 -2.5 13.5
1318 -3 13.5
1319 -3.5 13.5
1320 -4 13.5
1321 -4.5 13.5
1322 -5 13.5
1323 0 14
1324 0.5 14
1325 1 14
1326 1.5 14
1327 2 14
1328 2.5 14
1329 3 14
1330 3.5 14
1331 -0.5 14
1332 -1 14
1333 -1.5 14
1334 -2 14
1335 -2.5 14
1336 -3 14
1337 -3.5 14
1338 0 -0.5
1339 0.5 -0.5
1340 1 -0.5
1341 1.5 -0.5
1342 2 -0.5
1343 2.5 -0.5
1344 3 -0.5
1345 3.5 -0.5
1346 4 -0.5
1347 4.5 -0.5
1348 5 -0.5
1349 5.5 -0.5
1350 6 -0.5
1351 6.5 -0.5
1352 7 -0.5
1353 7.5 -0.5
1354 8 -0.5
1355 8.5 -0.5
1356 9 -0.5
1357 9.5 -0.5
1358 10 -0.5
1359 10.5 -0.5
1360 11 -0.5
1361 11.5 -0.5
1362 12 -0.5
1363 12.5 -0.5
1364 13 -0.5
1365 13.5 -0.5
1366 14 -0.5
1367 -0.5 -0.5
1368 -1 -0.5
1369 -1.5 -0.5
1370 -2 -0.5
1371 -2.5 -0.5
1372 -3 -0.5
1373 -3.5 -0.5
1374 -4 -0.5
1375 -4.5 -0.5
1376 -5 -0.5
1377 -5.5 -0.5
1378 -6 -0.5
1379 -6.5 -0.5
1380 -7 -0.5
1381 -7.5 -0.5
1382 -8 -0.5
1383 -8.5 -0.5
1384 -9 -0.5
1385 -9.5 -0.5
1386 -10 -0.5
1387 -10.5 -0.5
1388 -11 -0.5
1389 -11.5 -0.5
1390 -12 -0.5
1391 -12.5 -0.5
1392 -13 -0.5
1393 -13.5 -0.5
1394 -14 -0.5
1395 0 -1
1396 0.5 -1
1397 1 -1
1398 1.5 -1
1399 2 -1
1400 2.5 -1
1401 3 -1
1402 3.5 -1
1403 4 -1
1404 4.5 -1
1405 5 -1
1406 5.5 -1
1407 6 -1
1408 6.5 -1
1409 7 -1
1410 7.5 -1
1411 8 -1
1412 8.5 -1
1413 9 -1
1414 9.5 -1
1415 10 -1
1416 10.5 -1
1417 11 -1
1418 11.5 -1
1419 12 -1
1420 12.5 -1
1421 13 -1
1422 13.5 -1
1423 14 -1
1424 -0.5 -1
1425 -1 -1
1426 -1.5 -1
1427 -2 -1
1428 -2.5 -1
1429 -3 -1
1430 -3.5 -1
1431 -4 -1
1432 -4.5 -1
1433 -5 -1
1434 -5.5 -1
1435 -6 -1
1436 -6.5 -1
1437 -7 -1
1438 -7.5 -1
1439 -8 -1
1440 -8.5 -1
1441 -9 -1
1442 -9.5 -1
1443 -10 -1
1444 -10.5 -1
1445 -11 -1
1446 -11.5 -1
1447 -12 -1
1448 -12.5 -1
1449 -13 -1
1450 -13.5 -1
1451 -14 -1
1452 0 -1.5
1453 0.5 -1.5
1454 1 -1.5
1455 1.5 -1.5
1456 2 -1.5
1457 2.5 -1.5
1458 3 -1.5
1459 3.5 -1.5
1460 4 -1.5
1461 4.5 -1.5
1462 5 -1.5
1463 5.5 -1.5
1464 6 -1.5
1465 6.5 -1.5
1466 7 -1.5
1467 7.5 -1.5
1468 8 -1.5
1469 8.5 -1.5
1470 9 -1.5
1471 9.5 -1.5
1472 10 -1.5
1473 10.5 -1.5
1474 11 -1.5
1475 11.5 -1.5
1476 12 -1.5
1477 12.5 -1.5
1478 13 -1.5
1479 13.5 -1.5
1480 14 -1.5
1481 -0.5 -1.5
1482 -1 -1.5
1483 -1.5 -1.5
1484 -2 -1.5
1485 -2.5 -1.5
1486 -3 -1.5
1487 -3.5 -1.5
1488 -4 -1.5
1489 -4.5 -1.5
1490 -5 -1.5
1491 -5.5 -1.5
1492 -6 -1.5
1493 -6.5 -1.5
1494 -7 -1.5
1495 -7.5 -1.5
1496 -8 -1.5
1497 -8.5 -1.5
1498 -9 -1.5
1499 -9.5 -1.5
1500 -10 -1.5
1501 -10.5 -1.5
1502 -11 -1.5
1503 -11.5 -1.5
1504 -12 -1.5
1505 -12.5 -1.5
1506 -13 -1.5
1507 -13.5 -1.5
1508 -14 -1.5
1509 0 -2
1510 0.5 -2
1511 1 -2
1512 1.5 -2
1513 2 -2
1514 2.5 -2
1515 3 -2
1516 3.5 -2
1517 4 -2
1518 4.5 -2
1519 5 -2
1520 5.5 -2
1521 6 -2
1522 6.5 -2
1523 7 -2
1524 7.5 -2
1525 8 -2
1526 8.5 -2
1527 9 -2
1528 9.5 -2
1529 10 -2
1530 10.5 -2
1531 11 -2
1532 11.5 -2
1533 12 -2
1534 12.5 -2
1535 13 -2
1536 13.5 -2
1537 14 -2
1538 -0.5 -2
1539 -1 -2
1540 -1.5 -2
1541 -2 -2
1542 -2.5 -2
1543 -3 -2
1544 -3.5 -2
1545 -4 -2
