pixelID mppcID probability
65 4 0.0006248
65 5 0.0004496
65 6 0.000412
65 7 0.0003784
65 8 0.0003768
65 9 0.0003928
65 10 0.0004488
65 11 0.0004056
65 12 0.0003624
65 13 0.0003992
65 14 0.0004488
65 15 0.0005256
65 16 0.0006408
66 1 0.0010352
66 2 0.0011264
66 3 0.0008648
66 4 0.0005928
66 5 0.0004512
66 6 0.000392
66 7 0.0003376
66 8 0.0003952
66 9 0.0004224
66 10 0.0004016
66 11 0.0003848
66 12 0.000388
66 13 0.0004032
66 14 0.0004232
66 15 0.000508
66 16 0.0006792
67 1 0.0011608
67 2 0.0012648
67 3 0.0008712
67 4 0.0005328
67 5 0.0004496
67 6 0.000408
67 7 0.0004264
67 8 0.0004384
67 9 0.000412
67 10 0.000448
67 11 0.0004392
67 12 0.0004272
67 13 0.0003824
67 14 0.00042
67 15 0.0005416
67 16 0.000772
68 1 0.0014128
68 2 0.0015744
68 3 0.0008456
68 4 0.0005416
68 5 0.0004344
68 6 0.0004368
68 7 0.0005384
68 8 0.0005304
68 9 0.00048
68 10 0.0004784
68 11 0.0005216
68 12 0.0005432
68 13 0.0004856
68 14 0.0004384
68 15 0.0005528
68 16 0.0008352
69 1 0.001692
69 2 0.0018096
69 3 0.0008088
69 4 0.0005208
69 5 0.0004856
69 6 0.0006056
69 7 0.0006688
69 8 0.0006896
69 9 0.0005896
69 10 0.0005784
69 11 0.0006888
69 12 0.0006504
69 13 0.000584
69 14 0.000532
69 15 0.0005432
69 16 0.0008144
70 1 0.0021296
70 2 0.0019168
70 3 0.0007648
70 4 0.0005848
70 5 0.000656
70 6 0.0007632
70 7 0.000816
70 8 0.0008056
70 9 0.0007768
70 10 0.0007416
70 11 0.0008264
70 12 0.0008232
70 13 0.0007784
70 14 0.000604
70 15 0.0005544
70 16 0.0008208
71 1 0.002404
71 2 0.0018736
71 3 0.0007232
71 4 0.0006592
71 5 0.0008352
71 6 0.0009104
71 7 0.0009064
71 8 0.0009072
71 9 0.0009032
71 10 0.0009224
71 11 0.0008848
71 12 0.000916
71 13 0.0009184
71 14 0.0007976
71 15 0.0006704
71 16 0.0007416
72 1 0.0025032
72 2 0.001456
72 3 0.0007624
72 4 0.0008064
72 5 0.0010128
72 6 0.00102
72 7 0.000928
72 8 0.0009624
72 9 0.0009568
72 10 0.0010104
72 11 0.000956
72 12 0.0009864
72 13 0.0010496
72 14 0.0009944
72 15 0.0008304
72 16 0.0007424
73 1 0.001508
73 2 0.0009616
73 3 0.001016
73 4 0.0010728
73 5 0.0011968
73 6 0.0010384
73 7 0.0010336
73 8 0.0009976
73 9 0.0010568
73 10 0.001056
73 11 0.0010176
73 12 0.001028
73 13 0.0010496
73 14 0.0011192
73 15 0.0011432
73 16 0.0010024
74 1 0.0004632
74 2 0.000496
74 3 0.0005184
74 4 0.0005632
74 5 0.0005848
74 6 0.0006072
74 7 0.0005528
74 8 0.0005632
74 9 0.0005792
74 10 0.0004352
74 11 0.0004264
74 12 0.0004568
74 13 0.0004312
74 14 0.0004184
74 15 0.0003984
74 16 0.0004264
75 1 0.0004184
75 2 0.0004536
75 3 0.0004448
75 4 0.0005488
75 5 0.0005512
75 6 0.000616
75 7 0.0006376
75 8 0.0006576
75 9 0.0005912
75 10 0.000496
75 11 0.00052
